84,85,78,78,84,0,82
85,84,79,78,84,0,82
84,85,79,79,85,0,82
84,85,78,78,84,0,82
84,85,78,78,84,0,82
84,85,78,78,84,0,82
84,85,79,78,84,0,82
84,85,79,78,84,0,82

